mediaid;mediatype;title;description;duration;language;thumbnailurl;playurl;downloadurl;keywords;tags;imageurl;presentationdate;releasedate;lastmodified 
111;audio;John Wilmerding Symposium on American Art and Community Celebration 2021: Session I: An Evening Celebration of Alma Thomas; <p>Virtual introduction by former First Lady Michelle Obama; poetry reading and discussion with Ross Gay; and virtual exhibition tour with Seth Feman and Jonathan Frederick Walz.<br> 
78025867;audio;Music to Honor the Chester Dale Collection; <p>Program: Music by GershwinWILLCHANGE MilhaudWILLCHANGE PorterWILLCHANGE StravinskyWILLCHANGE and other composers. To honor <i>From Impressionism to Modernism: The Chester Dale Collection</i>WILLCHANGE violinist Bruno Nasta and pianist Danielle Hahn called upon clarinetist David NeithamerWILLCHANGE bassist Jonathan NazdinWILLCHANGE and pianist Ronald Chiles to join them for performances of works that music historians now recognize as belonging to the &quot;modern&quot; period in music. The ensemble played a suite for violinWILLCHANGE clarinetWILLCHANGE and piano by Darius Milhaud; Stravinsky's famous Soldier's Tale; and a medley of songs by Gershwin and other Broadway composersWILLCHANGE noting that Gershwin and Chester Dale knew each other personally.</p> 
78397594;audio; The Italian Legacy in WashingtonWILLCHANGE D.C.  ; <p>Maygene DanielsWILLCHANGE chief of Gallery Archives. From its inceptionWILLCHANGE the design of the West Building of the National Gallery of Art was inspired by Italian tradition in art and architecture. The Gallery's collection of Italian paintings is considered to be among the finest in the worldWILLCHANGE and John Russell Pope's neoclassical design is reminiscent of ancient Rome's Pantheon. In this podcastWILLCHANGE host Barbara Tempchin and Gallery chief archivist Maygene Daniels talk about the enduring link between Italian traditions and the National Gallery of Art.</p> 
78397689;audio;The Magic of Fontainebleau; <p>Kimberly JonesWILLCHANGE associate curator of French paintingsWILLCHANGE National Gallery of Art. At one time it was a royal hunting ground for kings and emperorsWILLCHANGE but in the 19th centuryWILLCHANGE the Forest of Fontainebleau became a magnet for artists and tourists. It was the birthplace of impressionismWILLCHANGE and its rugged features and old-growth forests provided artists with endless visually compelling scenes to paint and photograph. In this Backstory episodeWILLCHANGE curator Kimberly Jones and host Barbara Tempchin discuss the Forest of Fontainebleau and the important place it holds in the history of open-air painting. Produced in conjunction with the exhibition <i>In the Forest of Fontainebleau: Painters and Photographers from Corot to Monet</i>.</p> 
78398015;audio; Robert RauschenbergWILLCHANGE Part 4: Today's Work  ; <p>Charles RitchieWILLCHANGE associate curator of modern prints and drawingsWILLCHANGE National Gallery of ArtWILLCHANGE and Mary Lynn KotzWILLCHANGE Rauschenberg biographer. Robert Rauschenberg has consistently created vital art for more than 50 years. Now working from a wheelchair after a series of strokesWILLCHANGE Rauschenberg continues to produce new art. In the last episode of this four-part seriesWILLCHANGE Gallery curator Charles Ritchie and Rauschenberg biographer Mary Lynn Kotz discuss his current work-the Lotus series-and reveal how his ROCI series got its name. Produced in conjunction with the exhibition <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>.</p> 
78398098;audio; Robert RauschenbergWILLCHANGE Part 3: Family Matters  ; <p>Charles RitchieWILLCHANGE associate curator of modern prints and drawingsWILLCHANGE National Gallery of ArtWILLCHANGE and Mary Lynn KotzWILLCHANGE Rauschenberg biographer. Robert Rauschenberg has consistently created vital art for more than 50 years and family relationships have been influential. In the third episode of this four-part seriesWILLCHANGE Gallery curator Charles Ritchie and Rauschenberg biographer Mary Lynn Kotz discuss the role that the artist's parents played in his becoming an artistWILLCHANGE and how his strained relationship with his father affected his art. Produced in conjunction with the exhibition <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>.</p> 
78398175;audio; Robert RauschenbergWILLCHANGE Part 2: The Personal and the Global  ; <p>Charles RitchieWILLCHANGE associate curator of modern prints and drawingsWILLCHANGE National Gallery of ArtWILLCHANGE and Mary Lynn KotzWILLCHANGE Rauschenberg biographer. Robert Rauschenberg has consistently created vital art for more than 50 years. Everything from newspaper clippings to family images is crucial to his work. In the second episode of this four-part seriesWILLCHANGE Gallery curator Charles Ritchie and Rauschenberg biographer May Lynn Kotz discuss how Rauschenberg's art has always incorporated both personal and global references. Produced in conjunction with the exhibition <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>.</p> 
78398251;audio; Robert RauschenbergWILLCHANGE Part 1: PrintmakingWILLCHANGE CollaborationWILLCHANGE and Language  ; <p>Charles RitchieWILLCHANGE associate curator of modern prints and drawingsWILLCHANGE National Gallery of ArtWILLCHANGE and Mary Lynn KotzWILLCHANGE Rauschenberg biographer. Robert Rauschenberg has consistently created vital art for more than 50 years. In the first episode of this four-part seriesWILLCHANGE Gallery curator Charles Ritchie and Rauschenberg biographer Mary Lynn Kotz discuss why the artist chose printmaking as a favorite medium and why collaboration has been central to his creative process. Produced in conjunction with the exhibition <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>.</p> 
78398725;audio; Going DutchWILLCHANGE Part 2: Exploring Paintings from the Netherlands  ; <p>Arthur K. Wheelock Jr.WILLCHANGE curator of northern baroque paintingsWILLCHANGE National Gallery of Art. Why do so many people love Dutch paintings? Whether it is the stunning landscapesWILLCHANGE the seemingly familiar portraitsWILLCHANGE or the lush still lifesWILLCHANGE these centuries-old paintings still resonate today. In the second part of this Backstory episodeWILLCHANGE curator Arthur Wheelock and host Barbara Tempchin discuss the National Gallery of Art Dutch paintings collectionWILLCHANGE how it grewWILLCHANGE and the recent acquisition of a Salomon van Ruysdael masterpiece.</p> 
78398858;audio;Bronze and Boxwood: Sculpting the Robert H. Smith Collection; <p>Nicholas PennyWILLCHANGE senior curator of sculpture and decorative artsWILLCHANGE National Gallery of ArtWILLCHANGE and Dylan SmithWILLCHANGE Robert H. Smith Research ConservatorWILLCHANGE National Gallery of Art. Robert H. Smith has amassed one of the most important private collections of Renaissance sculptures in the world. The Smith collection includes bronzes by masters such as AnticoWILLCHANGE Giovanni BolognaWILLCHANGE and Antonio SusiniWILLCHANGE as well as eye-catching works in ivory and boxwood. Nicholas Penny-in his last podcast as National Gallery of Art curator of sculpture and decorative arts before he assumes directorship of the National GalleryWILLCHANGE London-talks to Robert H. Smith Research Conservator Dylan Smith about these beautiful works of artWILLCHANGE their compositionWILLCHANGE and how they were made.</p> 
78398902;audio; Going DutchWILLCHANGE Part 1: Exploring Paintings from the Netherlands  ; <p>Arthur K. Wheelock Jr.WILLCHANGE curator of northern baroque paintingsWILLCHANGE National Gallery of Art. Why do so many people love Dutch paintings? Whether it is the stunning landscapesWILLCHANGE the seemingly familiar portraitsWILLCHANGE or the lush still lifesWILLCHANGE these centuries-old paintings still resonate today. In the first part of this Backstory episodeWILLCHANGE curator Arthur Wheelock and host Barbara Tempchin discuss these masterpieces and why they continue to fascinate us.</p> 
78398987;audio;Why Medals Matter: The Story of the Renaissance Medal; <p>Eleonora LucianoWILLCHANGE associate curator of sculptureWILLCHANGE National Gallery of Art. MedalsWILLCHANGE like those given out at the OlympicsWILLCHANGE are typically associated with feats of athleticism. HoweverWILLCHANGE during the RenaissanceWILLCHANGE medals were used for purposes of propaganda. The National Gallery of Art has released a two-volumeWILLCHANGE 1200-page catalogue of its Renaissance medals collectionWILLCHANGE one of the world's most outstanding. In this podcastWILLCHANGE one of the authorsWILLCHANGE Gallery associate curator Eleonora LucianoWILLCHANGE talks to host Barbara Tempchin about these intriguing works of art.</p> 
78399083;audio;The Baroque Woodcut: Carving a Niche; <p>Peter ParshallWILLCHANGE curator and head of old master printsWILLCHANGE National Gallery of Art. Centuries before photography was inventedWILLCHANGE artists used woodcuts to reproduce their works for the public. The idea behind the woodcut is simple-an image is carved onto a wood blockWILLCHANGE dipped into inkWILLCHANGE and pressed onto a surface. But creating a quality woodcut takes enormous skill. Peter ParshallWILLCHANGE curator of old master printsWILLCHANGE and host Barbara Tempchin talk about the baroque woodcut.</p> 
78399161;audio;Opening the Covers of the Rare Book Collection; <p>Neal TurtellWILLCHANGE executive librarianWILLCHANGE National Gallery of Art. Most people think that rare books are stashed away in the corners of museumsWILLCHANGE untouched and collecting dust. At the National Gallery of ArtWILLCHANGE not only are they given a special climate-controlled environmentWILLCHANGE but they're often on public display. In this podcastWILLCHANGE executive librarian Neal Turtell talks to host Barbara Tempchin about the Gallery's rare books collectionWILLCHANGE in particular about those featured in the exhibition <i>British Picturesque Landscapes</i>WILLCHANGE on view in the Gallery's West Building through February 24WILLCHANGE 2008.</p> 
78399298;audio;Rauschenberg's Experiments in Printmaking; <p>Charles RitchieWILLCHANGE associate curator of modern prints and drawingsWILLCHANGE National Gallery of ArtWILLCHANGE Host: Barbara Tempchin. Robert Rauschenberg has been at the forefront of American art for more than 50 years. His boldWILLCHANGE innovative experiments in printmaking are the focus of an exhibition called <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>. In this BackstoryWILLCHANGE host Barbara Tempchin and Charles RitchieWILLCHANGE exhibition curatorWILLCHANGE discuss the impact Rauschenberg's prints have had on artists worldwide. Produced in conjunction with the exhibition <i>Let the World In: Prints by Robert Rauschenberg from the National Gallery of Art and Related Collections</i>.</p> 
78399646;audio; Exploring TurnerWILLCHANGE Part 1: Process  ; <p>Ian WarrellWILLCHANGE curator of 18th- and 19th-century British artWILLCHANGE Tate BritainWILLCHANGE LondonWILLCHANGE and Franklin KellyWILLCHANGE senior curatorWILLCHANGE National Gallery of Art. In this two-part podcastWILLCHANGE Franklin KellyWILLCHANGE National Gallery of Art senior curatorWILLCHANGE and Tate Museum curator Ian Warrell discuss the life and work of J.M.W. Turner. HereWILLCHANGE focusing on Turner's processWILLCHANGE they talk about the artist's use of sketchbooks and observationWILLCHANGE his dramatic series of works depicting the burning of the Houses of ParliamentWILLCHANGE and his modernist aesthetic. In part 2WILLCHANGE they discuss Turner's inventiveness.</p> 
78400283;audio;J.M.W. Turner and America; <p>Franklin KellyWILLCHANGE senior curator of American and British paintingsWILLCHANGE National Gallery of ArtWILLCHANGE Host: Barbara Tempchin. J. M. W. Turner's innovative paintings and watercolors have fascinated collectors and artists for almost two centuries. In the United StatesWILLCHANGE the British master's works were received with a sense of amazementWILLCHANGE and eventuallyWILLCHANGE with widespread admiration. Curator Franklin Kelly chats with host Barbara Tempchin about the impact that Turner had on American art.</p> 
78400404;audio;Snapshot Collecting; <p>Robert E. JacksonWILLCHANGE collectorWILLCHANGE and Sarah GreenoughWILLCHANGE senior curator of photographsWILLCHANGE National Gallery of Art. Robert E. Jackson has been collecting other people's snapshots for more than a decade. Some of the best works in his collection are on display in <i>The Art of the American SnapshotWILLCHANGE 1888-1978</i>. In this podcast Jackson and Sarah GreenoughWILLCHANGE senior curator of photographsWILLCHANGE talk about why he collects snapshots and what makes an image capture his attention.</p> 
78401446;audio;The Mystique of Edward Hopper; <p>Carol TroyenWILLCHANGE curator emerita at the Museum of Fine ArtsWILLCHANGE Boston. Edward Hopper's depictions of 20th-century America continue to engage and fascinate the public. Shortly after the opening of the <i>Edward Hopper</i> exhibition at the National Gallery of ArtWILLCHANGE Deputy Director Alan Shestack spoke with Carol TroyenWILLCHANGE curator emerita at the Museum of Fine ArtsWILLCHANGE BostonWILLCHANGE about Hopper's captivating paintings and etchings. They also discuss the theme of solitude prevalent in his works.</p> 
78401517;audio;Holiday Stamps: Bernardino Luini's The Madonna of the Carnation;  David BrownWILLCHANGE curator of Italian paintingsWILLCHANGE National Gallery of Art. Since 1965 the National Gallery of Art and the United State Postal Service have collaborated to select a national Christmas stamp. In 2007 Bernardino Luini's <i>The Madonna of the Carnation</i> (c. 1515) will grace envelopes across the country.  ;422.0;en;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/thumbnails/stamp-luini.jpg;https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F78401517&download=true;https://api.soundcloud.com/tracks/78401517/download?client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P; holiday stampsWILLCHANGE postal serviceWILLCHANGE the madonna of the carnationWILLCHANGE david brownWILLCHANGE italian paintings  ; ngaweb:audio-video/audioWILLCHANGEngaweb:audio-video/curatorWILLCHANGEngaweb:audio-video/collectionWILLCHANGEngaweb:audio-video/podcast-audioWILLCHANGEngaweb:constituents/1/4/9/7/Constituent_1497WILLCHANGEngaweb:artobjects/2/9/3/ArtObject_293  ;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/infoboxes/stamp-luini.jpg;2007-10-23 00:00:00-04;2007-10-23 00:00:00-04;2014-05-01 14:39:21-04 
78402305;audio;Amateur Photography and the Decisive Moment; <p>Sarah GreenoughWILLCHANGE senior curator of photographsWILLCHANGE National Gallery of Art. Since the first Kodak camera was sold in 1888WILLCHANGE American amateur photographers have taken billions of snapshots. In this Backstory episodeWILLCHANGE curator Sarah Greenough and host Barbara Tempchin discuss how anonymous photographers experimented with the mediumWILLCHANGE creating artfully crafted images. They also talk about the exhibition <i>The Art of the American SnapshotWILLCHANGE 1888-1978: From the Collection of Robert E. Jackson</i>.</p> 
78403148;audio;Exploring Photography at the National Gallery of Art; <p>Sarah GreenoughWILLCHANGE curator and head of the department of photographs. National Gallery of Art The National Gallery of Art has presented memorable exhibitions of photographs through the yearsWILLCHANGE ranging from monographic shows on the work of such well-known photographers as Ansel Adams and Robert Frank to historically based exhibitions such as <i>Foto: Modernity in Central EuropeWILLCHANGE 1918-1945</i>. The Gallery's deputy director Alan Shestack speaks with curator Sarah Greenough about the history of the photography collection and the gallery space devoted to the medium.</p> 
78404355;audio;A Shakespearean Connection; <p>Michael KahnWILLCHANGE artistic directorWILLCHANGE Shakespeare Theatre CompanyWILLCHANGE and Franklin KellyWILLCHANGE senior curatorWILLCHANGE National Gallery of Art. Although separated in life by 150 yearsWILLCHANGE the playwright William Shakespeare and artist Joseph William Mallord Turner share more than just a nameWILLCHANGE and possibly a birthday (April 23). Michael KahnWILLCHANGE artistic director of the world-renowned Shakespeare Theatre Company in WashingtonWILLCHANGE and Gallery senior curator Franklin Kelly take time out from their busy schedules to discuss how the Bard influenced the one of Britain's most celebrated artists.</p> 
78404456;audio;Telling the Edward Hopper Story; <p>Carroll MooreWILLCHANGE film and video producerWILLCHANGE National Gallery of Art. The iconic paintings and artistic impact of Edward Hopper are the subject of a new documentary film that accompanies the exhibition <i>Edward Hopper</i> on its Boston-Washington-Chicago tour. Award-winning producer Carroll Moore speaks with Tempchin about the making of this illuminating film.</p> 
78404570;audio;Hopper Meets Opera in Later the Same Evening; <p>Leon MajorWILLCHANGE professor of musicWILLCHANGE University of Maryland. The world of music merges with the visual arts in <i>Later the Same Evening: an opera inspired by five paintings of Edward Hopper</i>. The performance is a joint project of the National Gallery of ArtWILLCHANGE the Clarice Smith Performing Arts CenterWILLCHANGE and the University of Maryland School of Music. Music professor Leon MajorWILLCHANGE talks about the opera and artist Edward Hopper with Tempchin.</p> 
78405754;audio;Desiderio da Settignano; <p>Nicholas PennyWILLCHANGE senior curator of sculpture and decorative arts. The work of fifteenth-century sculptor Desiderio da Settignano inspired contemporaries to declare that he &quot;brought cold marble to life.&quot; On the occasion of the exhibition <i>Desiderio da Settignano: Sculptor of Renaissance Florence</i>WILLCHANGE Alan ShestackWILLCHANGE deputy director of the National Gallery of ArtWILLCHANGE talks with senior curator Nicholas Penny about Desiderio-the sculptor and the exhibition.</p> 
78405991;audio; Modernity in Central EuropeWILLCHANGE 1918-1945   ; <p>Matthew S. WitkovskyWILLCHANGE assistant curator of photographs. Against a background of tremendous social and political upheavalWILLCHANGE photography scaled new heights in AustriaWILLCHANGE CzechoslovakiaWILLCHANGE GermanyWILLCHANGE HungaryWILLCHANGE and Poland. Between the two world wars. Host Barbara Tempchin and Matthew WitkovskyWILLCHANGE curator of <i>Foto: Modernity in Central EuropeWILLCHANGE 1918-1945</i>WILLCHANGE discuss the landmark exhibitionWILLCHANGE which had its world premiere here at the National Gallery of Art in June 2007 landmark exhibition.</p> 
78406068;audio;Tabernacle Frames from the Samuel H. Kress Collection; <p>Karen SerresWILLCHANGE A.W. Mellon Curatorial Fellow. Going to a museum typically means looking at works of art inside picture frames. But have you ever taken the time to look at the frames themselves? Karen SerresWILLCHANGE Andrew W. Mellon Curatorial FellowWILLCHANGE helped organize the installation <i>Tabernacle Frames from the Samuel H. Kress Collection</i>. Host Barbara Tempchin talks with her about the space just outside the picture.</p> 
78406207;audio;Who Is That Boy in Fancy Dress; <p>Arthur K. Wheelock Jr.WILLCHANGE Curator of Northern Baroque Paintings. More than forty years after Rembrandt's painting <i>Portrait of a Boy in Fancy Dress</i> (c. 1655)WILLCHANGE or &quot;TitusWILLCHANGE&quot; made its first Washington appearanceWILLCHANGE it has returned to the National Gallery of Art for several months through September 2007 as part of a new series of loan exchanges between the Gallery and the Norton Simon Foundations in PasadenaWILLCHANGE CA. Installed in the Rembrandt galleries next to the artist's <i>Self-Portrait</i> (1659)WILLCHANGE it sparks intriguing questions: Who is this young boy? Is it Rembrandt's son? What is the mysterious animal on his shoulder? How does the portrait relate to a nearby painting by Hans Holbein? Host Alan Shestack probes these and other interesting questions with curator Arthur Wheelock.</p> 
78406486;audio;The Mellon Legacy: Andrew and Paul Mellon; <p>Maygene DanielsWILLCHANGE Chief of Gallery Archives. Gallery archivist Maygene Daniels and Barbara Tempchin discuss Andrew Mellon's founding of the National Gallery of Art and how this legacy was carried on through his son Paul Mellon.</p> 
78406698;audio;The Making of a DVD Paul Mellon: In His Own Words; <p>Joe KrakoraWILLCHANGE Development and External Affairs Officer. The centenary of the birth of National Gallery of Art founder Paul Mellon provides the theme of this Backstory. Joe KrakoraWILLCHANGE director of the new documentary <i>Paul Mellon: In His Own Words</i>WILLCHANGE and host Barbara Tempchin discuss the filmWILLCHANGE which airs on public television nationwide in fall 2007.</p> 
78427505;audio;A Sculptor Looks at Rodin's Work; Sidney GeistWILLCHANGE sculptorWILLCHANGE and professor of sculptureWILLCHANGE New York Studio School of DrawingWILLCHANGE PaintingWILLCHANGE and Sculpture. In conjunction with the exhibition <i>Rodin Rediscovered</i>WILLCHANGE on view at the National Gallery of Art from June 28WILLCHANGE 1981WILLCHANGE to May 2WILLCHANGE 1982WILLCHANGE Sidney Geist highlights some of the 366 catalogued works by Auguste Rodin that filled spaces on each of the East Building's four levels. With works from about 40 American and European collectionsWILLCHANGE the exhibition recreated a typical Paris Salon of the 1870s. Twenty-nine sculptures filled the Upper Level GalleriesWILLCHANGE continued downward through the building with nine sections devoted to different themes of Rodin's workWILLCHANGE and ended on the Concourse with a new eight-ton bronze cast of The Gates of Hell with its 186 figures. In this lecture recorded on September 27WILLCHANGE 1981WILLCHANGE Geist brings his unique perspective as a sculptor to the examination of Rodin's workWILLCHANGE expressing how difficult it is to separate Rodin's technical ability from the mystical quality of his sculpture. This intertwining of the human and the divineWILLCHANGE the mundane and the transcendent led Geist to remark of Rodin and his apprenticeWILLCHANGE Constantin Brancusi: Sculpture is the place we read their spirits.  ;3226.0;en;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/thumbnails/rodin-geist.jpg;https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F78427505&download=true;https://api.soundcloud.com/tracks/78427505/download?client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P; geistWILLCHANGE rodinWILLCHANGE sculptureWILLCHANGE bronzeWILLCHANGE castsWILLCHANGE parisWILLCHANGE brancusi  ; ngaweb:audio-video/audioWILLCHANGEngaweb:audio-video/artistWILLCHANGEngaweb:audio-video/historianWILLCHANGEngaweb:audio-video/collectionWILLCHANGEngaweb:audio-video/exhibitionWILLCHANGEngaweb:audio-video/podcast-audioWILLCHANGEngaweb:constituents/2/2/5/1/Constituent_2251  ;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/infoboxes/rodin-geist.jpg;1981-09-27 00:00:00-04;2013-01-15 00:00:00-05;2014-06-04 10:01:43-04 
78428000;audio; Concerning AmericaWILLCHANGE and Alfred StieglitzWILLCHANGE and Myself  ; <p>Emmet GowinWILLCHANGE photographer and professor of visual artsWILLCHANGE Princeton University. In the first of two lectures honoring the exhibition <i>Stieglitz in the Darkroom</i>WILLCHANGE on view at the National Gallery of Art from October 4WILLCHANGE 1992WILLCHANGE to February 14WILLCHANGE 1993WILLCHANGE photographer Emmet Gowin shares the relevance of Alfred Stieglitz's (1864-1946) work to his own. The exhibition of 75 photographic printsWILLCHANGE chosen from the &quot;key set&quot; of 1WILLCHANGE600 photographs given to the Gallery by Georgia O'Keeffe in 1949 and 1980WILLCHANGE spanned Stieglitz's career. It demonstrated how a photographer can alter the aesthetics of his art and meaning through croppingWILLCHANGE scaleWILLCHANGE toneWILLCHANGE paper selectionWILLCHANGE and printing process- and also the extraordinary commitment a photographer has to his work. One of the most important photographers of his generationWILLCHANGE Gowin (born 1941) is the son of a Methodist minister and considered America and Alfred Stieglitz (1934) to be his second bible. For this lecture recorded on November 29WILLCHANGE 1992WILLCHANGE Gowin used the title of his undergraduate senior thesisWILLCHANGE demonstrating his strong connection with Stieglitz and Robert Frank's The Americans (1958). Tracing the influence of Stieglitz throughout his careerWILLCHANGE Gowin shares how his work transitioned from photographing primarily human beings to making aerial photographs of toxic waste sites and nuclear reservations.</p> 
78428283;audio;Art and Espionage: Michael Straight's Giorgione; David Alan BrownWILLCHANGE curator of Italian and Spanish paintingsWILLCHANGE National Gallery of Art. In 1974WILLCHANGE Michael Whitney StraightWILLCHANGE scion of the Whitney family and an American arts administratorWILLCHANGE donated Giorgione's portrait titled Giovanni Borgherini and His Tutor to the National Gallery of Art. At the time of the donationWILLCHANGE Straight was serving as deputy chairman of the National Endowment of the Arts. Straight's legacy as an art collector is often overshadowed by his self-admitted involvement within the Communist party. In this lecture given on October 1WILLCHANGE 2012WILLCHANGE David Brown sheds light on Straight's vocation as a collector by attempting to connect his activities as a Soviet sympathizer and agent with his interest in the Giorgione painting and the technical evidence gathered about it.   ;2383.0;en;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/thumbnails/brown-giorgione.jpg;https://w.soundcloud.com/player/?url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F78428283&download=true;https://api.soundcloud.com/tracks/78428283/download?client_id=LBCcHmRB8XSStWL6wKH2HPACspQlXg2P; artWILLCHANGE espionageWILLCHANGE giorginoeWILLCHANGE brownWILLCHANGE italianWILLCHANGE borgherini  ; ngaweb:audio-video/audioWILLCHANGEngaweb:audio-video/curatorWILLCHANGEngaweb:audio-video/collectionWILLCHANGEngaweb:audio-video/podcast-audioWILLCHANGEngaweb:constituents/5/6/4/Constituent_564WILLCHANGEngaweb:artobjects/5/4/7/5/7/ArtObject_54757WILLCHANGEngaweb:constituents/1/3/4/1/Constituent_1341  ;https://www.nga.gov/content/dam/ngaweb/audio-video/audio/infoboxes/brown-giorgione.jpg;2012-10-01 00:00:00-04;2013-01-08 00:00:00-05;2014-05-15 09:09:02-04 
78428784;audio;Picasso and the Concept of the Masterpiece; <p>Arthur C. DantoWILLCHANGE Jonathan Professor Emeritus of PhilosophyWILLCHANGE Columbia UniversityWILLCHANGE and art criticWILLCHANGE The Nation. In this lecture recorded on September 19WILLCHANGE 1993WILLCHANGE at the National Gallery of ArtWILLCHANGE Arthur C. Danto assesses early works in Pablo Picasso's (1881-973) career as a starting point for considering the concept of the masterpiece. The understandable but obsessive tendency of Picasso scholarship has been to treat even his simplest works as evidence that his cognitive powers had almost mythic dimensions. Danto argues that much of Picasso's early work became part of history only retrospectively because he became a great artist- mythic a priori. An artist makes certain choices in materials when he believes himself to be embarking on a masterpiece. By investing in a large-scale canvasWILLCHANGE its liningWILLCHANGE and other expensive materials for a paintingWILLCHANGE an artist demonstrates the meaning this particular work intended to have relative to his other works so far. It is a conservation gesture-not part of the internal or aesthetic meaning of the workWILLCHANGE but a declaration of achievement and hope. Citing Picasso's rose period work Family of <i>Saltimbanques</i> (1905)WILLCHANGE in the Gallery's collectionWILLCHANGE and the African-influenced period work <i>Les Demoiselles d'Avignon</i> (1907)WILLCHANGE Danto considers the meaning of a masterpiece in an artist's life in terms of the language of beginnings and endings. One works up to a masterpieceWILLCHANGE which defines a period of endeavorWILLCHANGE and after that the artist may change direction entirely.</p> 
78430873;audio;Painting in Emilia; <p>Sydney J. FreedbergWILLCHANGE chief curatorWILLCHANGE National Gallery of Art. In honor of <i>The Age of Correggio and the Carracci: Emilian Painting of the Sixteenth and Seventeenth Centuries</i> exhibitionWILLCHANGE on view from December 19WILLCHANGE 1986WILLCHANGE to February 16WILLCHANGE 1987WILLCHANGE at the National Gallery of ArtWILLCHANGE Sydney J. Freedberg explains the genesis of the exhibition and introduces many of its masterpiecesWILLCHANGE including 79 paintings created in the northern Italian province of Emilia between 1500 and 1700. Sir John Pope-Hennessy (then of the Metropolitan Museum of Art) chose the 16th-century works and Freedberg selected those painted in the 17th century. In this lecture recorded on December 26WILLCHANGE 1986WILLCHANGE Freedberg leads the audience through the exhibitionWILLCHANGE promising that even though his tour begins with the grandeur of CorreggioWILLCHANGE there are marvelous surprises of equal mastery to come.</p> 
78431281;audio;Tony Smith at 100 Symposium: The Tony Smith Experience and Q and A Session; <p>The Tony Smith ExperienceWILLCHANGE Harry CooperWILLCHANGE curator and headWILLCHANGE department of modern artWILLCHANGE National Gallery of Art; Q and A SessionWILLCHANGE featuring Kiki Smith. Tony Smith was an architect-turned-sculptor who defied stylistic categories. His objectsWILLCHANGE at once imposing and playfulWILLCHANGE left a lasting mark on postwar art and raised public sculpture to a new level of ambition. On the occasion of what would have been his 100th yearWILLCHANGE this symposiumWILLCHANGE recorded on December 1WILLCHANGE 2012WILLCHANGE at the National Gallery of ArtWILLCHANGE takes a new look at Smith's achievement from the diverse perspectives of artistWILLCHANGE art historianWILLCHANGE and curator. Featured speakers include scholar Eileen CostelloWILLCHANGE sculptor Charles RayWILLCHANGE and curator Harry Cooper. This program was held in collaboration with Kiki SmithWILLCHANGE Seton SmithWILLCHANGE and the Tony Smith Estate.</p> 
78431991;audio; Tony Smith at 100 Symposium: Introductory Remarks and Dream of the Proper Context: Tony SmithWILLCHANGE the Abstract Expressionists' Architect  ; <p>Introductory RemarksWILLCHANGE Faya CauseyWILLCHANGE head of academic programsWILLCHANGE National Gallery of Art and Kiki SmithWILLCHANGE artist; &quot;Dream of the Proper Context&quot;: Tony SmithWILLCHANGE the Abstract Expressionists' ArchitectWILLCHANGE Eileen CostelloWILLCHANGE editor and project directorWILLCHANGE The Catalogue Raisonn̩ of the Drawings of Jasper JohnsWILLCHANGE The Menil Collection. Tony Smith was an architect-turned-sculptor who defied stylistic categories. His objectsWILLCHANGE at once imposing and playfulWILLCHANGE left a lasting mark on postwar art and raised public sculpture to a new level of ambition. On the occasion of what would have been his 100th yearWILLCHANGE this symposiumWILLCHANGE recorded on December 1WILLCHANGE 2012WILLCHANGE at the National Gallery of ArtWILLCHANGE takes a new look at Smith's achievement from the diverse perspectives of artistWILLCHANGE art historianWILLCHANGE and curator. Featured speakers include scholar Eileen CostelloWILLCHANGE sculptor Charles RayWILLCHANGE and curator Harry Cooper. This program was held in collaboration with Kiki SmithWILLCHANGE Seton SmithWILLCHANGE and the Tony Smith Estate.</p> 
